Author,Delay,Previous Characters,Characters,Ratio,Mean,STDEV,Ratio2,Mean2,STDEV2,Range,Range2,Conversation,Violation
Maya,67,33,186,2.77611940298507,2.23619661804653,1.08055532145632,3.26865671641791,3.96168625431963,1.44777272691809,3,2,1,0
Maya,7,7,11,1.57142857142857,2.23619661804653,1.08055532145632,2.57142857142857,3.96168625431963,1.44777272691809,2,2,2,0
Maya,19,19,35,1.84210526315789,2.23619661804653,1.08055532145632,2.84210526315789,3.96168625431963,1.44777272691809,2,2,2,0
Maya,33,27,32,0.96969696969697,2.23619661804653,1.08055532145632,1.78787878787879,3.96168625431963,1.44777272691809,1,1,2,1
Maya,18,53,35,1.94444444444444,2.23619661804653,1.08055532145632,4.88888888888889,3.96168625431963,1.44777272691809,2,3,2,0
Maya,36,23,110,3.05555555555556,2.23619661804653,1.08055532145632,3.69444444444444,3.96168625431963,1.44777272691809,3,2,2,1
Maya,16,12,59,3.6875,2.23619661804653,1.08055532145632,4.4375,3.96168625431963,1.44777272691809,4,3,2,1
Maya,55,27,157,2.85454545454545,2.23619661804653,1.08055532145632,3.34545454545455,3.96168625431963,1.44777272691809,3,2,2,1
Maya,35,42,58,1.65714285714286,2.23619661804653,1.08055532145632,2.85714285714286,3.96168625431963,1.44777272691809,2,2,2,1
Maya,17,62,18,1.05882352941176,2.23619661804653,1.08055532145632,4.70588235294118,3.96168625431963,1.44777272691809,1,3,2,0
Maya,14,34,39,2.78571428571429,2.23619661804653,1.08055532145632,5.21428571428571,3.96168625431963,1.44777272691809,3,3,2,1
Maya,19,47,31,1.63157894736842,2.23619661804653,1.08055532145632,4.10526315789474,3.96168625431963,1.44777272691809,2,3,2,1
Maya,18,23,59,3.27777777777778,2.23619661804653,1.08055532145632,4.55555555555556,3.96168625431963,1.44777272691809,3,3,2,1
Maya,16,23,84,5.25,2.23619661804653,1.08055532145632,6.6875,3.96168625431963,1.44777272691809,4,4,2,1
Maya,38,6,111,2.92105263157895,2.23619661804653,1.08055532145632,3.07894736842105,3.96168625431963,1.44777272691809,3,2,2,1
Maya,18,44,56,3.11111111111111,2.23619661804653,1.08055532145632,5.55555555555556,3.96168625431963,1.44777272691809,3,4,2,0
Maya,14,21,18,1.28571428571429,2.23619661804653,1.08055532145632,2.78571428571429,3.96168625431963,1.44777272691809,2,2,2,1
Maya,13,15,37,2.84615384615385,2.23619661804653,1.08055532145632,4,3.96168625431963,1.44777272691809,3,3,2,1
Maya,17,25,50,2.94117647058824,2.23619661804653,1.08055532145632,4.41176470588235,3.96168625431963,1.44777272691809,3,3,2,1
me,11,7,10,0.909090909090909,2.59349505872067,2.36751382202009,1.54545454545455,5.23878113794152,5.67907534846864,2,2,1,0
me,20,13,23,1.15,2.59349505872067,2.36751382202009,1.8,5.23878113794152,5.67907534846864,2,2,1,0
me,35,30,135,3.85714285714286,2.59349505872067,2.36751382202009,4.71428571428571,5.23878113794152,5.67907534846864,3,2,1,0
me,37,32,48,1.2972972972973,2.59349505872067,2.36751382202009,2.16216216216216,5.23878113794152,5.67907534846864,2,2,1,0
me,54,41,78,1.44444444444444,2.59349505872067,2.36751382202009,2.2037037037037,5.23878113794152,5.67907534846864,2,2,1,0
me,22,56,46,2.09090909090909,2.59349505872067,2.36751382202009,4.63636363636364,5.23878113794152,5.67907534846864,2,2,1,0
me,36,47,38,1.05555555555556,2.59349505872067,2.36751382202009,2.36111111111111,5.23878113794152,5.67907534846864,2,2,1,3
me,43,47,165,3.83720930232558,2.59349505872067,2.36751382202009,4.93023255813953,5.23878113794152,5.67907534846864,3,2,1,0
me,11,92,20,1.81818181818182,2.59349505872067,2.36751382202009,10.1818181818182,5.23878113794152,5.67907534846864,2,3,1,0
me,28,19,84,3,2.59349505872067,2.36751382202009,3.67857142857143,5.23878113794152,5.67907534846864,3,2,1,0
me,23,65,53,2.30434782608696,2.59349505872067,2.36751382202009,5.1304347826087,5.23878113794152,5.67907534846864,2,2,1,3
me,20,54,80,4,2.59349505872067,2.36751382202009,6.7,5.23878113794152,5.67907534846864,3,3,1,0
me,14,41,56,4,2.59349505872067,2.36751382202009,6.92857142857143,5.23878113794152,5.67907534846864,3,3,1,0
me,24,80,119,4.95833333333333,2.59349505872067,2.36751382202009,8.29166666666667,5.23878113794152,5.67907534846864,3,3,1,0
me,39,33,49,1.25641025641026,2.59349505872067,2.36751382202009,2.1025641025641,5.23878113794152,5.67907534846864,2,2,1,0
me,14,7,36,2.57142857142857,2.59349505872067,2.36751382202009,3.07142857142857,5.23878113794152,5.67907534846864,2,2,2,0
me,18,35,22,1.22222222222222,2.59349505872067,2.36751382202009,3.16666666666667,5.23878113794152,5.67907534846864,2,2,2,0
me,20,17,45,2.25,2.59349505872067,2.36751382202009,3.1,5.23878113794152,5.67907534846864,2,2,2,0
me,12,31,45,3.75,2.59349505872067,2.36751382202009,6.33333333333333,5.23878113794152,5.67907534846864,3,3,2,0
me,14,32,42,3,2.59349505872067,2.36751382202009,5.28571428571429,5.23878113794152,5.67907534846864,3,3,2,0
me,34,94,51,1.5,2.59349505872067,2.36751382202009,4.26470588235294,5.23878113794152,5.67907534846864,2,2,2,0
me,29,59,39,1.3448275862069,2.59349505872067,2.36751382202009,3.37931034482759,5.23878113794152,5.67907534846864,2,2,2,0
me,29,51,27,0.931034482758621,2.59349505872067,2.36751382202009,2.68965517241379,5.23878113794152,5.67907534846864,2,2,2,0
me,20,46,29,1.45,2.59349505872067,2.36751382202009,3.75,5.23878113794152,5.67907534846864,2,2,2,0
me,45,101,200,4.44444444444444,2.59349505872067,2.36751382202009,6.68888888888889,5.23878113794152,5.67907534846864,3,3,2,0
me,46,32,13,0.282608695652174,2.59349505872067,2.36751382202009,0.978260869565217,5.23878113794152,5.67907534846864,2,2,2,0
me,17,47,25,1.47058823529412,2.59349505872067,2.36751382202009,4.23529411764706,5.23878113794152,5.67907534846864,2,2,2,0
me,3,60,42,14,2.59349505872067,2.36751382202009,34,5.23878113794152,5.67907534846864,4,4,2,0
me,38,12,68,1.78947368421053,2.59349505872067,2.36751382202009,2.10526315789474,5.23878113794152,5.67907534846864,2,2,2,0
me,18,148,73,4.05555555555556,2.59349505872067,2.36751382202009,12.2777777777778,5.23878113794152,5.67907534846864,3,4,2,0
me,13,48,36,2.76923076923077,2.59349505872067,2.36751382202009,6.46153846153846,5.23878113794152,5.67907534846864,3,3,2,0
me,30,36,27,0.9,2.59349505872067,2.36751382202009,2.1,5.23878113794152,5.67907534846864,2,2,2,0
me,32,24,28,0.875,2.59349505872067,2.36751382202009,1.625,5.23878113794152,5.67907534846864,2,2,2,0
meep,6,7,19,3.16666666666667,1.17277517127972,0.92959222069298,4.33333333333333,2.51197763389416,1.88182497822073,4,3,1,0
meep,10,42,17,1.7,1.17277517127972,0.92959222069298,5.9,2.51197763389416,1.88182497822073,3,4,1,0
meep,15,26,49,3.26666666666667,1.17277517127972,0.92959222069298,5,2.51197763389416,1.88182497822073,4,4,1,0
meep,16,35,30,1.875,1.17277517127972,0.92959222069298,4.0625,2.51197763389416,1.88182497822073,3,3,1,0
meep,36,35,24,0.666666666666667,1.17277517127972,0.92959222069298,1.63888888888889,2.51197763389416,1.88182497822073,2,2,1,0
meep,11,26,26,2.36363636363636,1.17277517127972,0.92959222069298,4.72727272727273,2.51197763389416,1.88182497822073,4,4,1,0
meep,11,6,30,2.72727272727273,1.17277517127972,0.92959222069298,3.27272727272727,2.51197763389416,1.88182497822073,4,3,1,0
meep,13,71,38,2.92307692307692,1.17277517127972,0.92959222069298,8.38461538461539,2.51197763389416,1.88182497822073,4,4,1,0
meep,50,131,51,1.02,1.17277517127972,0.92959222069298,3.64,2.51197763389416,1.88182497822073,2,3,1,0
meep,63,33,17,0.26984126984127,1.17277517127972,0.92959222069298,0.793650793650794,2.51197763389416,1.88182497822073,2,2,1,0
meep,32,50,47,1.46875,1.17277517127972,0.92959222069298,3.03125,2.51197763389416,1.88182497822073,3,3,1,0
meep,59,61,51,0.864406779661017,1.17277517127972,0.92959222069298,1.89830508474576,2.51197763389416,1.88182497822073,2,2,1,0
meep,89,71,33,0.370786516853933,1.17277517127972,0.92959222069298,1.1685393258427,2.51197763389416,1.88182497822073,2,2,1,0
meep,51,47,36,0.705882352941177,1.17277517127972,0.92959222069298,1.62745098039216,2.51197763389416,1.88182497822073,2,2,1,0
meep,27,7,22,0.814814814814815,1.17277517127972,0.92959222069298,1.07407407407407,2.51197763389416,1.88182497822073,2,2,2,0
meep,23,40,34,1.47826086956522,1.17277517127972,0.92959222069298,3.21739130434783,2.51197763389416,1.88182497822073,3,3,2,0
meep,37,46,11,0.297297297297297,1.17277517127972,0.92959222069298,1.54054054054054,2.51197763389416,1.88182497822073,2,2,2,0
meep,43,28,40,0.930232558139535,1.17277517127972,0.92959222069298,1.58139534883721,2.51197763389416,1.88182497822073,2,2,2,0
meep,26,16,18,0.692307692307692,1.17277517127972,0.92959222069298,1.30769230769231,2.51197763389416,1.88182497822073,2,2,2,2
meep,59,26,36,0.610169491525424,1.17277517127972,0.92959222069298,1.05084745762712,2.51197763389416,1.88182497822073,2,2,2,2
meep,38,52,28,0.736842105263158,1.17277517127972,0.92959222069298,2.10526315789474,2.51197763389416,1.88182497822073,2,2,2,2
meep,80,33,26,0.325,1.17277517127972,0.92959222069298,0.7375,2.51197763389416,1.88182497822073,2,2,2,2
meep,75,18,38,0.506666666666667,1.17277517127972,0.92959222069298,0.746666666666667,2.51197763389416,1.88182497822073,2,2,2,2
meep,43,85,35,0.813953488372093,1.17277517127972,0.92959222069298,2.7906976744186,2.51197763389416,1.88182497822073,2,3,2,0
meep,55,29,17,0.309090909090909,1.17277517127972,0.92959222069298,0.836363636363636,2.51197763389416,1.88182497822073,2,2,2,0
meep,44,9,26,0.590909090909091,1.17277517127972,0.92959222069298,0.795454545454545,2.51197763389416,1.88182497822073,2,2,2,0
meep,41,16,7,0.170731707317073,1.17277517127972,0.92959222069298,0.560975609756098,2.51197763389416,1.88182497822073,1,1,2,2
Metla,10,7,16,1.6,1.56936285216061,0.781112321666124,2.3,3.36461602982982,1.72996876094931,3,2,1,0
Metla,11,19,33,3,1.56936285216061,0.781112321666124,4.72727272727273,3.36461602982982,1.72996876094931,4,3,1,0
Metla,16,30,19,1.1875,1.56936285216061,0.781112321666124,3.0625,3.36461602982982,1.72996876094931,2,2,1,0
Metla,20,18,20,1,1.56936285216061,0.781112321666124,1.9,3.36461602982982,1.72996876094931,2,2,1,1
Metla,18,33,43,2.38888888888889,1.56936285216061,0.781112321666124,4.22222222222222,3.36461602982982,1.72996876094931,4,3,1,0
Metla,18,24,33,1.83333333333333,1.56936285216061,0.781112321666124,3.16666666666667,3.36461602982982,1.72996876094931,3,2,1,1
Metla,24,31,30,1.25,1.56936285216061,0.781112321666124,2.54166666666667,3.36461602982982,1.72996876094931,2,2,1,1
Metla,42,45,70,1.66666666666667,1.56936285216061,0.781112321666124,2.73809523809524,3.36461602982982,1.72996876094931,3,2,1,1
Metla,17,31,30,1.76470588235294,1.56936285216061,0.781112321666124,3.58823529411765,3.36461602982982,1.72996876094931,3,3,1,1
Metla,21,37,41,1.95238095238095,1.56936285216061,0.781112321666124,3.71428571428571,3.36461602982982,1.72996876094931,3,3,1,1
Metla,30,9,9,0.3,1.56936285216061,0.781112321666124,0.6,3.36461602982982,1.72996876094931,1,1,1,1
Metla,27,43,56,2.07407407407407,1.56936285216061,0.781112321666124,3.66666666666667,3.36461602982982,1.72996876094931,3,3,1,0
Metla,29,28,38,1.31034482758621,1.56936285216061,0.781112321666124,2.27586206896552,3.36461602982982,1.72996876094931,2,2,1,0
Metla,38,46,42,1.10526315789474,1.56936285216061,0.781112321666124,2.31578947368421,3.36461602982982,1.72996876094931,2,2,1,0
Metla,54,30,90,1.66666666666667,1.56936285216061,0.781112321666124,2.22222222222222,3.36461602982982,1.72996876094931,3,2,1,1
Metla,8,31,8,1,1.56936285216061,0.781112321666124,4.875,3.36461602982982,1.72996876094931,2,3,1,1
Metla,128,20,188,1.46875,1.56936285216061,0.781112321666124,1.625,3.36461602982982,1.72996876094931,2,1,1,1
Metla,19,7,21,1.10526315789474,1.56936285216061,0.781112321666124,1.47368421052632,3.36461602982982,1.72996876094931,2,1,2,0
Metla,16,19,49,3.0625,1.56936285216061,0.781112321666124,4.25,3.36461602982982,1.72996876094931,4,3,2,0
Metla,33,36,66,2,1.56936285216061,0.781112321666124,3.09090909090909,3.36461602982982,1.72996876094931,3,2,2,0
Metla,14,82,38,2.71428571428571,1.56936285216061,0.781112321666124,8.57142857142857,3.36461602982982,1.72996876094931,4,4,2,0
Metla,10,68,12,1.2,1.56936285216061,0.781112321666124,8,3.36461602982982,1.72996876094931,2,4,2,0
Metla,82,137,129,1.57317073170732,1.56936285216061,0.781112321666124,3.24390243902439,3.36461602982982,1.72996876094931,3,2,2,0
Metla,104,95,42,0.403846153846154,1.56936285216061,0.781112321666124,1.31730769230769,3.36461602982982,1.72996876094931,1,1,2,0
Metla,15,44,17,1.13333333333333,1.56936285216061,0.781112321666124,4.06666666666667,3.36461602982982,1.72996876094931,2,3,2,0
Metla,55,104,57,1.03636363636364,1.56936285216061,0.781112321666124,2.92727272727273,3.36461602982982,1.72996876094931,2,2,2,0
Metla,28,40,10,0.357142857142857,1.56936285216061,0.781112321666124,1.78571428571429,3.36461602982982,1.72996876094931,1,2,2,0
Metla,13,24,49,3.76923076923077,1.56936285216061,0.781112321666124,5.61538461538462,3.36461602982982,1.72996876094931,4,4,2,0
Metla,21,76,27,1.28571428571429,1.56936285216061,0.781112321666124,4.90476190476191,3.36461602982982,1.72996876094931,2,3,2,0
Metla,33,51,27,0.818181818181818,1.56936285216061,0.781112321666124,2.36363636363636,3.36461602982982,1.72996876094931,2,2,2,0
Metla,53,81,86,1.62264150943396,1.56936285216061,0.781112321666124,3.15094339622642,3.36461602982982,1.72996876094931,3,2,2,0
Midgardian,6,7,4,0.666666666666667,1.34790080564763,0.725739781137991,1.83333333333333,3.015254857422,1.3231157555785,2,2,1,0
Midgardian,10,19,11,1.1,1.34790080564763,0.725739781137991,3,3.015254857422,1.3231157555785,2,2,1,0
Midgardian,14,47,37,2.64285714285714,1.34790080564763,0.725739781137991,6,3.015254857422,1.3231157555785,4,4,1,0
Midgardian,19,39,23,1.21052631578947,1.34790080564763,0.725739781137991,3.26315789473684,3.015254857422,1.3231157555785,2,3,1,0
Midgardian,48,80,108,2.25,1.34790080564763,0.725739781137991,3.91666666666667,3.015254857422,1.3231157555785,4,3,1,0
Midgardian,74,122,33,0.445945945945946,1.34790080564763,0.725739781137991,2.09459459459459,3.015254857422,1.3231157555785,1,2,1,0
Midgardian,40,72,22,0.55,1.34790080564763,0.725739781137991,2.35,3.015254857422,1.3231157555785,1,2,1,0
Midgardian,78,25,58,0.743589743589744,1.34790080564763,0.725739781137991,1.06410256410256,3.015254857422,1.3231157555785,2,1,1,2
Midgardian,53,44,91,1.71698113207547,1.34790080564763,0.725739781137991,2.54716981132075,3.015254857422,1.3231157555785,3,2,1,0
Midgardian,93,94,101,1.08602150537634,1.34790080564763,0.725739781137991,2.09677419354839,3.015254857422,1.3231157555785,2,2,1,0
Midgardian,22,26,58,2.63636363636364,1.34790080564763,0.725739781137991,3.81818181818182,3.015254857422,1.3231157555785,4,3,1,2
Midgardian,18,49,18,1,1.34790080564763,0.725739781137991,3.72222222222222,3.015254857422,1.3231157555785,2,3,1,0
Midgardian,24,7,4,0.166666666666667,1.34790080564763,0.725739781137991,0.458333333333333,3.015254857422,1.3231157555785,1,1,2,0
Midgardian,12,19,15,1.25,1.34790080564763,0.725739781137991,2.83333333333333,3.015254857422,1.3231157555785,2,2,2,0
Midgardian,69,49,71,1.02898550724638,1.34790080564763,0.725739781137991,1.73913043478261,3.015254857422,1.3231157555785,2,2,2,0
Midgardian,40,75,83,2.075,1.34790080564763,0.725739781137991,3.95,3.015254857422,1.3231157555785,4,3,2,0
Midgardian,83,68,121,1.4578313253012,1.34790080564763,0.725739781137991,2.27710843373494,3.015254857422,1.3231157555785,3,2,2,0
Midgardian,44,117,61,1.38636363636364,1.34790080564763,0.725739781137991,4.04545454545455,3.015254857422,1.3231157555785,3,3,2,0
Midgardian,28,125,22,0.785714285714286,1.34790080564763,0.725739781137991,5.25,3.015254857422,1.3231157555785,2,4,2,0
Midgardian,48,79,80,1.66666666666667,1.34790080564763,0.725739781137991,3.3125,3.015254857422,1.3231157555785,3,3,2,0
Midgardian,49,49,33,0.673469387755102,1.34790080564763,0.725739781137991,1.6734693877551,3.015254857422,1.3231157555785,2,1,2,0
Midgardian,55,79,88,1.6,1.34790080564763,0.725739781137991,3.03636363636364,3.015254857422,1.3231157555785,3,3,2,0
Midgardian,29,64,83,2.86206896551724,1.34790080564763,0.725739781137991,5.06896551724138,3.015254857422,1.3231157555785,4,4,2,0
mindlux,11,7,19,1.72727272727273,1.05971324099006,0.502704449470482,2.36363636363636,1.9768682608426,1.00606045851877,4,3,1,0
mindlux,23,34,46,2,1.05971324099006,0.502704449470482,3.47826086956522,1.9768682608426,1.00606045851877,4,4,1,0
mindlux,13,30,12,0.923076923076923,1.05971324099006,0.502704449470482,3.23076923076923,1.9768682608426,1.00606045851877,2,4,1,0
mindlux,20,36,13,0.65,1.05971324099006,0.502704449470482,2.45,1.9768682608426,1.00606045851877,2,3,1,0
mindlux,52,29,32,0.615384615384615,1.05971324099006,0.502704449470482,1.17307692307692,1.9768682608426,1.00606045851877,2,2,1,0
mindlux,166,5,36,0.216867469879518,1.05971324099006,0.502704449470482,0.246987951807229,1.9768682608426,1.00606045851877,1,1,1,0
mindlux,102,43,49,0.480392156862745,1.05971324099006,0.502704449470482,0.901960784313726,1.9768682608426,1.00606045851877,1,1,1,0
mindlux,17,7,27,1.58823529411765,1.05971324099006,0.502704449470482,2,1.9768682608426,1.00606045851877,4,3,2,0
mindlux,33,70,49,1.48484848484848,1.05971324099006,0.502704449470482,3.60606060606061,1.9768682608426,1.00606045851877,3,4,2,3
mindlux,88,24,61,0.693181818181818,1.05971324099006,0.502704449470482,0.965909090909091,1.9768682608426,1.00606045851877,2,1,2,0
mindlux,86,23,67,0.779069767441861,1.05971324099006,0.502704449470482,1.04651162790698,1.9768682608426,1.00606045851877,2,2,2,0
mindlux,128,24,170,1.328125,1.05971324099006,0.502704449470482,1.515625,1.9768682608426,1.00606045851877,3,2,2,3
mindlux,138,117,170,1.23188405797101,1.05971324099006,0.502704449470482,2.07971014492754,1.9768682608426,1.00606045851877,3,3,2,3
mindlux,68,102,76,1.11764705882353,1.05971324099006,0.502704449470482,2.61764705882353,1.9768682608426,1.00606045851877,3,3,2,3
Mushroom,3,7,7,2.33333333333333,1.33845800748488,1.32269696698018,4.66666666666667,3.0532030091835,2.56764114788258,3,3,1,0
Mushroom,4,19,24,6,1.33845800748488,1.32269696698018,10.75,3.0532030091835,2.56764114788258,4,4,1,0
Mushroom,12,45,13,1.08333333333333,1.33845800748488,1.32269696698018,4.83333333333333,3.0532030091835,2.56764114788258,2,3,1,0
Mushroom,27,30,15,0.555555555555556,1.33845800748488,1.32269696698018,1.66666666666667,3.0532030091835,2.56764114788258,2,2,1,0
Mushroom,65,35,47,0.723076923076923,1.33845800748488,1.32269696698018,1.26153846153846,3.0532030091835,2.56764114788258,2,2,1,2
Mushroom,102,34,111,1.08823529411765,1.33845800748488,1.32269696698018,1.42156862745098,3.0532030091835,2.56764114788258,2,2,1,2
Mushroom,37,9,84,2.27027027027027,1.33845800748488,1.32269696698018,2.51351351351351,3.0532030091835,2.56764114788258,3,2,1,0
Mushroom,69,40,20,0.289855072463768,1.33845800748488,1.32269696698018,0.869565217391304,3.0532030091835,2.56764114788258,2,2,1,0
Mushroom,82,25,66,0.804878048780488,1.33845800748488,1.32269696698018,1.10975609756098,3.0532030091835,2.56764114788258,2,2,1,2
Mushroom,107,48,36,0.336448598130841,1.33845800748488,1.32269696698018,0.785046728971963,3.0532030091835,2.56764114788258,2,2,1,0
Mushroom,19,17,32,1.68421052631579,1.33845800748488,1.32269696698018,2.57894736842105,3.0532030091835,2.56764114788258,3,2,1,2
Mushroom,13,51,36,2.76923076923077,1.33845800748488,1.32269696698018,6.69230769230769,3.0532030091835,2.56764114788258,4,4,1,0
Mushroom,17,89,18,1.05882352941176,1.33845800748488,1.32269696698018,6.29411764705882,3.0532030091835,2.56764114788258,2,4,1,0
Mushroom,4,7,7,1.75,1.33845800748488,1.32269696698018,3.5,3.0532030091835,2.56764114788258,3,3,2,0
Mushroom,30,19,20,0.666666666666667,1.33845800748488,1.32269696698018,1.3,3.0532030091835,2.56764114788258,2,2,2,0
Mushroom,44,53,49,1.11363636363636,1.33845800748488,1.32269696698018,2.31818181818182,3.0532030091835,2.56764114788258,2,2,2,0
Mushroom,29,22,9,0.310344827586207,1.33845800748488,1.32269696698018,1.06896551724138,3.0532030091835,2.56764114788258,2,2,2,0
Mushroom,132,38,37,0.28030303030303,1.33845800748488,1.32269696698018,0.568181818181818,3.0532030091835,2.56764114788258,2,2,2,0
Mushroom,16,56,5,0.3125,1.33845800748488,1.32269696698018,3.8125,3.0532030091835,2.56764114788258,2,3,2,0
♫,4,7,11,2.75,2.0819868626916,1.24890733892275,4.5,4.0745549229198,1.97057159721718,3,3,1,0
♫,6,19,33,5.5,2.0819868626916,1.24890733892275,8.66666666666667,4.0745549229198,1.97057159721718,4,4,1,0
♫,20,26,17,0.85,2.0819868626916,1.24890733892275,2.15,4.0745549229198,1.97057159721718,2,2,1,1
♫,23,20,44,1.91304347826087,2.0819868626916,1.24890733892275,2.78260869565217,4.0745549229198,1.97057159721718,2,2,1,1
♫,20,15,13,0.65,2.0819868626916,1.24890733892275,1.4,4.0745549229198,1.97057159721718,1,1,1,1
♫,21,32,77,3.66666666666667,2.0819868626916,1.24890733892275,5.19047619047619,4.0745549229198,1.97057159721718,4,3,1,1
♫,26,29,32,1.23076923076923,2.0819868626916,1.24890733892275,2.34615384615385,4.0745549229198,1.97057159721718,2,2,1,1
♫,32,42,68,2.125,2.0819868626916,1.24890733892275,3.4375,4.0745549229198,1.97057159721718,3,2,1,0
♫,18,16,20,1.11111111111111,2.0819868626916,1.24890733892275,2,4.0745549229198,1.97057159721718,2,1,1,1
♫,28,21,46,1.64285714285714,2.0819868626916,1.24890733892275,2.39285714285714,4.0745549229198,1.97057159721718,2,2,1,1
♫,31,32,37,1.19354838709677,2.0819868626916,1.24890733892275,2.2258064516129,4.0745549229198,1.97057159721718,2,2,1,0
♫,43,44,65,1.51162790697674,2.0819868626916,1.24890733892275,2.53488372093023,4.0745549229198,1.97057159721718,2,2,1,0
♫,62,53,135,2.17741935483871,2.0819868626916,1.24890733892275,3.03225806451613,4.0745549229198,1.97057159721718,3,2,1,0
♫,25,33,67,2.68,2.0819868626916,1.24890733892275,4,4.0745549229198,1.97057159721718,3,2,1,1
♫,8,6,15,1.875,2.0819868626916,1.24890733892275,2.625,4.0745549229198,1.97057159721718,2,2,1,1
♫,13,4,45,3.46153846153846,2.0819868626916,1.24890733892275,3.76923076923077,4.0745549229198,1.97057159721718,4,2,1,1
♫,5,12,23,4.6,2.0819868626916,1.24890733892275,7,4.0745549229198,1.97057159721718,4,4,1,1
♫,19,15,46,2.42105263157895,2.0819868626916,1.24890733892275,3.21052631578947,4.0745549229198,1.97057159721718,3,2,1,1
♫,6,12,7,1.16666666666667,2.0819868626916,1.24890733892275,3.16666666666667,4.0745549229198,1.97057159721718,2,2,1,1
♫,7,7,22,3.14285714285714,2.0819868626916,1.24890733892275,4.14285714285714,4.0745549229198,1.97057159721718,3,3,2,0
♫,16,32,44,2.75,2.0819868626916,1.24890733892275,4.75,4.0745549229198,1.97057159721718,3,3,2,0
♫,11,59,23,2.09090909090909,2.0819868626916,1.24890733892275,7.45454545454545,4.0745549229198,1.97057159721718,3,4,2,0
♫,8,49,21,2.625,2.0819868626916,1.24890733892275,8.75,4.0745549229198,1.97057159721718,3,4,2,0
♫,11,28,48,4.36363636363636,2.0819868626916,1.24890733892275,6.90909090909091,4.0745549229198,1.97057159721718,4,4,2,0
♫,14,20,69,4.92857142857143,2.0819868626916,1.24890733892275,6.35714285714286,4.0745549229198,1.97057159721718,4,4,2,0
♫,27,41,32,1.18518518518519,2.0819868626916,1.24890733892275,2.7037037037037,4.0745549229198,1.97057159721718,2,2,2,0
♫,14,42,32,2.28571428571429,2.0819868626916,1.24890733892275,5.28571428571429,4.0745549229198,1.97057159721718,3,3,2,0
♫,12,41,31,2.58333333333333,2.0819868626916,1.24890733892275,6,4.0745549229198,1.97057159721718,3,3,2,0
♫,15,61,6,0.4,2.0819868626916,1.24890733892275,4.46666666666667,4.0745549229198,1.97057159721718,1,3,2,0
♫,20,31,15,0.75,2.0819868626916,1.24890733892275,2.3,4.0745549229198,1.97057159721718,1,2,2,0
♫,22,40,37,1.68181818181818,2.0819868626916,1.24890733892275,3.5,4.0745549229198,1.97057159721718,2,2,2,0
♫,13,53,20,1.53846153846154,2.0819868626916,1.24890733892275,5.61538461538462,4.0745549229198,1.97057159721718,2,3,2,0
♫,22,27,29,1.31818181818182,2.0819868626916,1.24890733892275,2.54545454545455,4.0745549229198,1.97057159721718,2,2,2,0
♫,20,67,38,1.9,2.0819868626916,1.24890733892275,5.25,4.0745549229198,1.97057159721718,2,3,2,0
♫,36,17,32,0.888888888888889,2.0819868626916,1.24890733892275,1.36111111111111,4.0745549229198,1.97057159721718,2,1,2,0
♫,31,37,16,0.516129032258065,2.0819868626916,1.24890733892275,1.70967741935484,4.0745549229198,1.97057159721718,1,1,2,0
♫,15,66,45,3,2.0819868626916,1.24890733892275,7.4,4.0745549229198,1.97057159721718,3,4,2,0
♫,9,10,15,1.66666666666667,2.0819868626916,1.24890733892275,2.77777777777778,4.0745549229198,1.97057159721718,2,2,2,0
♫,13,44,11,0.846153846153846,2.0819868626916,1.24890733892275,4.23076923076923,4.0745549229198,1.97057159721718,2,3,2,0
♫,24,66,7,0.291666666666667,2.0819868626916,1.24890733892275,3.04166666666667,4.0745549229198,1.97057159721718,1,2,2,0
Mutationem,9,7,6,0.666666666666667,3.79435232115733,5.33215021603421,1.44444444444444,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,18,19,25,1.38888888888889,3.79435232115733,5.33215021603421,2.44444444444444,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,47,45,76,1.61702127659574,3.79435232115733,5.33215021603421,2.57446808510638,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,22,36,57,2.59090909090909,3.79435232115733,5.33215021603421,4.22727272727273,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,68,7,200,2.94117647058824,3.79435232115733,5.33215021603421,3.04411764705882,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,14,11,40,2.85714285714286,3.79435232115733,5.33215021603421,3.64285714285714,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,25,41,32,1.28,3.79435232115733,5.33215021603421,2.92,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,51,42,82,1.6078431372549,3.79435232115733,5.33215021603421,2.43137254901961,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,27,23,62,2.2962962962963,3.79435232115733,5.33215021603421,3.14814814814815,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,116,45,199,1.71551724137931,3.79435232115733,5.33215021603421,2.10344827586207,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,51,128,32,0.627450980392157,3.79435232115733,5.33215021603421,3.13725490196078,5.06779300601267,5.45893715580235,2,2,1,0
Mutationem,16,31,41,2.5625,3.79435232115733,5.33215021603421,4.5,5.06779300601267,5.45893715580235,2,2,1,0
